uid,sid
1872,15814
1886,1088
1886,1732
1886,2023
1886,2165
1886,2299
1886,2696
1886,4099
1886,5538
1886,9459
1886,12012
1886,12871
1887,119
1887,437
1887,461
1887,771
1887,772
1887,804
1887,807
1887,860
1887,1075
1887,1127
1887,1333
1887,1598
1887,1662
1887,1768
1887,1769
1887,1827
1887,1869
1887,1906
1887,1929
1887,2030
1887,2035
1887,2038
1887,2102
1887,2109
1887,2124
1887,2287
1887,2540
1887,2561
1887,2564
1887,2574
1887,2795
1887,3252
1887,3268
1887,3304
1887,3377
1887,3450
1887,3484
1887,3525
1887,3568
1887,3579
1887,3584
1887,3601
1887,4160
1887,4613
1887,4848
1887,4883
1887,5733
1887,7084
1887,10973
1887,11489
1887,11816
1887,11984
1887,12239
1887,12919
1887,13037
1887,13165
1887,14226
1887,14447
1887,16583
1887,16661
1901,119
1901,807
1901,943
1901,1220
1901,1257
1901,1260
1901,1492
1901,1657
1901,1872
1901,1887
1901,1902
1901,1915
1901,1920
1901,2030
1901,2109
1901,2287
1901,2463
1901,2561
1901,2564
1901,3304
1901,3485
1901,3601
1901,4466
1901,7830
1901,10973
1901,11092
1901,12239
1901,13165
1901,16583
1901,16717
1902,682
1902,866
1902,1203
1902,4687
1902,5530
1902,7802
1902,10569
1902,11584
1902,13492
1902,15507
1902,17202
1906,461
1906,771
1906,855
1906,860
1906,953
1906,1036
1906,1127
1906,1343
1906,1438
1906,1455
1906,1492
1906,1522
1906,1598
1906,1607
1906,1657
1906,1662
1906,1708
1906,1768
1906,1769
1906,1819
1906,1822
1906,1827
1906,1860
1906,1887
1906,1915
1906,1929
1906,1935
1906,2038
1906,2287
1906,2556
1906,2559
1906,2561
1906,2564
1906,3046
1906,3237
1906,3252
1906,3304
1906,3383
1906,3450
1906,3484
1906,3485
1906,3524
1906,3601
1906,4499
1906,4613
1906,4745
1906,4804
1906,5228
1906,6954
1906,7015
1906,7084
1906,7148
1906,7237
1906,7440
1906,7970
1906,10876
1906,10973
1906,10983
1906,11816
1906,11874
1906,12239
1906,13037
1906,13165
1906,14226
1906,16583
1906,16809
1906,16823
1913,807
1913,2561
1915,40
1915,61
1915,119
1915,175
1915,301
1915,437
1915,772
1915,807
1915,986
1915,1068
1915,1075
1915,1333
1915,1345
1915,1361
1915,1393
1915,1598
1915,1657
1915,1717
1915,1723
1915,1768
1915,1769
1915,1825
1915,1847
1915,1869
1915,1887
1915,1901
1915,1902
1915,1929
1915,1973
1915,2018
1915,2038
1915,2102
1915,2124
1915,2134
1915,2287
1915,2556
1915,2561
1915,2564
1915,2793
1915,3252
1915,3356
1915,3525
1915,4160
1915,4856
1915,4883
1915,4957
1915,5228
1915,5850
1915,6954
1915,7082
1915,7568
1915,8646
1915,10935
1915,11816
1915,11984
1915,13037
1915,13182
1915,13284
1915,14226
1915,14281
1915,16583
1915,16717
1918,804
1918,1260
1918,1801
1918,2038
1918,13284
1921,842
1921,1015
1921,1053
1921,1062
1921,1455
1921,2070
1921,2366
1921,2555
1921,2846
1921,3122
1921,3792
1921,4499
1921,4515
1921,5321
1921,5381
1921,5729
1921,7857
1921,8051
1921,9078
1921,9643
1921,9662
1921,9785
1921,12239
1921,12871
1921,13386
1921,13693
1921,13714
1921,16583
1925,1068
1925,5232
1925,13186
1928,7501
1929,109
1929,148
1929,301
1929,771
1929,857
1929,860
1929,986
1929,1145
1929,1455
1929,1485
1929,1570
1929,1607
1929,1662
1929,1769
1929,1795
1929,1819
1929,1822
1929,1825
1929,1860
1929,1869
1929,1870
1929,1872
1929,1887
1929,1915
1929,1979
1929,2023
1929,2030
1929,2035
1929,2119
1929,2287
1929,2538
1929,2540
1929,2555
1929,2795
1929,2799
1929,3122
1929,3252
1929,3356
1929,3401
1929,3450
1929,3484
1929,3525
1929,3584
1929,3606
1929,3707
1929,4613
1929,4805
1929,4839
1929,4848
1929,4867
1929,5228
1929,5729
1929,5905
1929,6191
1929,7351
1929,7441
1929,7553
1929,8312
1929,8646
1929,9997
1929,10973
1929,10983
1929,13031
1929,13037
1929,13165
1929,13186
1929,14447
1929,16583
1929,16717
1929,16809
1931,147
1931,330
1931,356
1931,444
1931,1829
1931,1860
1931,2287
1931,3122
1931,7015
1931,14313
1935,221
1935,329
1935,437
1935,461
1935,866
1935,1127
1935,1343
1935,1541
1935,1607
1935,1665
1935,1721
1935,1769
1935,1804
1935,1887
1935,1892
1935,1906
1935,1922
1935,2109
1935,2540
1935,2555
1935,2564
1935,3252
1935,3383
1935,3419
1935,3484
1935,3588
1935,4524
1935,4804
1935,5188
1935,5747
1935,5905
1935,7057
1935,7131
1935,7270
1935,7307
1935,7682
1935,10894
1935,12537
1935,13037
1935,13284
1935,16583
1949,10876
1964,40
1964,804
1964,1333
1964,1438
1964,1723
1964,1769
1964,1799
1964,1819
1964,1906
1964,2001
1964,2030
1964,2119
1964,2479
1964,2793
1964,3601
1964,4613
1964,4745
1964,5228
1964,5232
1964,7535
1964,7563
1964,10983
1964,13284
1971,62
1971,8646
1971,9281
1971,14310
1972,1036
1973,301
1973,461
1973,772
1973,804
1973,1333
1973,1393
1973,1438
1973,1902
1973,1906
1973,1929
1973,2035
1973,2045
1973,2109
1973,2124
1973,2574
1973,2577
1973,3377
1973,3579
1973,3599
1973,4152
1973,4613
1973,4855
1973,4867
1973,4883
1973,5530
1973,5626
1973,5787
1973,6159
1973,7015
1973,7440
1973,7538
1973,7553
1973,8603
1973,10343
1973,10973
1973,11984
1973,12239
1973,13245
1973,15164
1973,16874
1973,17596
1980,62
1980,301
1980,804
1980,807
1980,860
1980,1333
1980,1361
1980,1469
1980,1593
1980,1683
1980,1825
1980,2102
1980,2124
1980,2287
1980,2561
1980,2801
1980,3503
1980,3579
1980,3583
1980,4108
1980,4524
1980,4855
1980,4957
1980,5228
1980,7469
1980,11984
1980,12239
1980,15164
1981,40
1981,1203
1981,1607
1981,1657
1981,1860
1981,1902
1981,1929
1981,1931
1981,2001
1981,2038
1981,2109
1981,2540
1981,2556
1981,3046
1981,4466
1981,5530
1981,7563
1981,11984
1981,13284
1981,16771
1988,57
1988,356
1988,860
1988,1036
1988,1333
1988,1361
1988,1570
1988,1769
1988,1819
1988,1825
1988,1860
1988,1869
1988,1887
1988,1906
1988,1929
1988,2070
1988,2102
1988,2124
1988,2556
1988,2793
1988,2799
1988,3377
1988,3450
1988,3484
1988,3584
1988,4160
1988,4613
1988,4957
1988,5232
1988,7469
1988,7553
1988,11489
1988,13037
1988,13284
1988,14226
1989,40
1989,772
1989,804
1989,866
1989,1393
1989,1768
1989,1801
1989,1825
1989,1844
1989,2099
1989,2559
1989,2801
1989,3304
1989,3525
1989,4855
1989,4875
1989,4883
1989,15769
1990,40
1990,860
1990,4883
1990,5626
1991,15769
1999,827
1999,1343
1999,1732
1999,1769
1999,2074
1999,2124
1999,2970
1999,3579
1999,3864
1999,6102
1999,10049
1999,10119
1999,13284
1999,13398
1999,16198
2001,61
2001,771
2001,804
2001,807
2001,953
2001,1220
2001,1223
2001,1257
2001,1333
2001,1361
2001,1522
2001,1769
2001,1819
2001,1841
2001,1860
2001,1929
2001,1964
2001,1999
2001,2018
2001,2023
2001,2034
2001,2038
2001,2045
2001,2063
2001,2102
2001,2109
2001,2119
2001,2520
2001,2540
2001,2561
2001,2755
2001,2793
2001,3377
2001,3401
2001,3450
2001,3525
2001,3579
2001,3599
2001,3606
2001,4152
2001,4613
2001,4848
2001,5232
2001,5626
2001,7535
2001,7563
2001,7802
2001,8646
2001,10983
2001,11092
2001,11489
2001,11984
2001,12239
2001,13037
2001,13165
2001,13186
2001,13284
2001,16583
2001,16823
2010,7802
2015,2755
2017,2063
2017,5914
2018,61
2018,409
2018,857
2018,875
2018,953
2018,1522
2018,2030
2018,2038
2018,2102
2018,2124
2018,2559
2018,2793
2018,3377
2018,3450
2018,3485
2018,3525
2018,3601
2018,4613
2018,4957
2018,7015
2018,7563
2018,7568
2018,8646
2018,11092
2018,12239
2018,14226
2019,1422
2019,1819
2019,2134
2019,2287
2023,40
2023,62
2023,301
2023,330
2023,409
2023,804
2023,807
2023,980
2023,1036
2023,1145
2023,1260
2023,1393
2023,1561
2023,1570
2023,1662
2023,1768
2023,1769
2023,1781
2023,1819
2023,1872
2023,1887
2023,1901
2023,1902
2023,1906
2023,1929
2023,1973
2023,1999
2023,2001
2023,2019
2023,2030
2023,2034
2023,2063
2023,2124
2023,2366
2023,2561
2023,2562
2023,2577
2023,3046
2023,3122
2023,3237
2023,3252
2023,3268
2023,3304
2023,3377
2023,3450
2023,3484
2023,3485
2023,3524
2023,3554
2023,3579
2023,3607
2023,4152
2023,4613
2023,4659
2023,4848
2023,4882
2023,4957
2023,5228
2023,5626
2023,5733
2023,5778
2023,5787
2023,7084
2023,7270
2023,7563
2023,10973
2023,11092
2023,11816
2023,13284
2023,14226
2023,16020
2023,16717
2025,40
2025,119
2025,279
2025,356
2025,807
2025,1036
2025,1068
2025,1127
2025,1438
2025,1769
2025,1782
2025,1801
2025,1915
2025,1999
2025,2030
2025,2038
2025,2045
2025,2063
2025,2109
2025,2119
2025,2124
2025,2366
2025,2479
2025,2541
2025,2775
2025,3485
2025,3525
2025,3554
2025,4160
2025,4613
2025,4848
2025,4957
2025,5228
2025,5530
2025,5626
2025,5881
2025,7563
2025,7830
2025,11489
2025,11816
2025,13151
2025,13174
2025,13284
2025,14226
2027,301
2027,1929
2027,2023
2027,2030
2027,2038
2027,3377
2027,13284
2029,2556
2030,61
2030,119
2030,461
2030,771
2030,772
2030,804
2030,807
2030,857
2030,1068
2030,1333
2030,1361
2030,1422
2030,1598
2030,1657
2030,1769
2030,1801
2030,1819
2030,1825
2030,1828
2030,1869
2030,1872
2030,1887
2030,1901
2030,1915
2030,1999
2030,2001
2030,2018
2030,2023
2030,2025
2030,2035
2030,2043
2030,2102
2030,2109
2030,2287
2030,2463
2030,2555
2030,2559
2030,2561
2030,2574
2030,3122
2030,3268
2030,3377
2030,3485
2030,3579
2030,4160
2030,4499
2030,4613
2030,4848
2030,4855
2030,4867
2030,4957
2030,5228
2030,5530
2030,5626
2030,5733
2030,7084
2030,7440
2030,7553
2030,7830
2030,10973
2030,11816
2030,11984
2030,12096
2030,12239
2030,12307
2030,13037
2030,13125
2030,13151
2030,13165
2030,13174
2030,14226
2030,16717
2033,330
2033,437
2033,807
2033,860
2033,866
2033,1127
2033,1438
2033,1768
2033,2018
2033,2035
2033,2099
2033,3304
2033,4613
2033,4691
2033,4855
2033,7568
2034,876
2034,2001
2034,2038
2034,2067
2034,4691
2034,7537
2035,119
2035,772
2035,804
2035,860
2035,1145
2035,1333
2035,1438
2035,1527
2035,1769
2035,1782
2035,1801
2035,1825
2035,1869
2035,1887
2035,1906
2035,1929
2035,1974
2035,2023
2035,2030
2035,2033
2035,2079
2035,2102
2035,2124
2035,2134
2035,2577
2035,2775
2035,3304
2035,3377
2035,3484
2035,3485
2035,3579
2035,3601
2035,3607
2035,4613
2035,4855
2035,4883
2035,5228
2035,7082
2035,7084
2035,7563
2035,7568
2035,7830
2035,9281
2035,11984
2035,12239
2035,12276
2035,13245
2035,14226
2035,14447
2037,40
2037,200
2037,301
2037,304
2037,330
2037,860
2037,1333
2037,1393
2037,2079
2037,2124
2037,2133
2037,2137
2037,2577
2037,3377
2037,3601
2037,3607
2037,4613
2037,4875
2037,4957
2037,5767
2037,13164
2038,356
2038,461
2038,771
2038,772
2038,980
2038,1249
2038,1333
2038,1361
2038,1393
2038,1422
2038,1561
2038,1708
2038,1711
2038,1769
2038,1782
2038,1799
2038,1819
2038,1825
2038,1869
2038,1872
2038,1887
2038,1906
2038,1915
2038,1920
2038,1921
2038,1929
2038,1931
2038,2001
2038,2018
2038,2025
2038,2027
2038,2034
2038,2045
2038,2063
2038,2102
2038,2103
2038,2124
2038,2541
2038,2556
2038,2793
2038,3314
2038,3377
2038,3450
2038,3525
2038,3579
2038,4160
2038,4613
2038,4749
2038,4856
2038,4883
2038,4957
2038,5232
2038,5546
2038,5626
2038,5905
2038,7469
2038,7553
2038,7563
2038,11093
2038,11489
2038,11984
2038,12239
2038,12608
2038,13037
2038,13165
2038,16680
2043,356
2043,1769
2043,1819
2043,2102
2043,2538
2043,16717
2045,57
2045,772
2045,804
2045,860
2045,1361
2045,1906
2045,1999
2045,2001
2045,2035
2045,2038
2045,2554
2045,3579
2045,3584
2045,4160
2045,4613
2045,4867
2045,11816
2045,11984
2045,12239
2045,14226
2058,41
2058,301
2058,1075
2058,1343
2058,1715
2058,2102
2058,2540
2058,2561
2058,2793
2058,3356
2058,3450
2058,5232
2058,7563
2062,1127
2062,1570
2062,2018
2062,2058
2062,3536
2062,4504
2062,5733
2062,7540
2063,276
2063,343
2063,356
2063,461
2063,804
2063,897
2063,957
2063,1075
2063,1223
2063,1257
2063,1343
2063,1361
2063,1393
2063,1422
2063,1437
2063,1438
2063,1570
2063,1598
2063,1655
2063,1782
2063,1869
2063,1906
2063,1983
2063,2001
2063,2038
2063,2102
2063,2124
2063,2189
2063,2366
2063,2390
2063,2564
2063,3046
2063,3377
2063,3431
2063,3450
2063,3484
2063,3525
2063,3579
2063,3792
2063,4524
2063,4804
2063,4848
2063,4856
2063,5188
2063,5626
2063,5691
2063,5746
2063,7493
2063,8051
2063,8646
2063,10108
2063,10745
2063,10801
2063,10983
2063,11984
2063,12239
2063,12241
2063,13284
2063,14226
2063,15547
2063,16583
2063,16809
2067,876
2067,1492
2067,2034
2067,2775
2067,11247
2067,16881
2070,461
2070,842
2070,1014
2070,1053
2070,1068
2070,1127
2070,1197
2070,1203
2070,1245
2070,1297
2070,1393
2070,1781
2070,1827
2070,1921
2070,2366
2070,3260
2070,3267
2070,3484
2070,3496
2070,3912
2070,4524
2070,4534
2070,4623
2070,4649
2070,4654
2070,5002
2070,5273
2070,5288
2070,7224
2070,7276
2070,8051
2070,11599
2070,13526
2070,15507
2070,15819
2073,57
2073,861
2073,875
2073,1902
2073,3500
2073,4957
2073,7084
2073,12239
2074,804
2074,943
2074,1219
2074,1782
2074,1801
2074,1973
2074,1999
2074,2086
2074,2107
2074,2574
2074,2775
2074,4875
2074,4883
2074,4957
2074,5787
2074,7469
2074,7500
2074,15744
2079,772
2079,1068
2079,2018
2079,2035
2079,2099
2079,2102
2079,2124
2079,3607
2079,4613
2079,4875
2079,5767
2079,5787
2079,13084
2085,56
2085,404
2085,827
2085,947
2085,1257
2085,1437
2085,1479
2085,1598
2085,1656
2085,1782
2085,1921
2085,2970
2085,3340
2085,3431
2085,4583
2085,4602
2085,5738
2085,7088
2085,7148
2085,9078
2085,9933
2085,11703
2085,13284
2086,2561
2089,1980
2089,2109
2089,3377
2089,5822
2093,40
2093,119
2093,2137
2093,3377
2093,3579
2093,7483
2099,62
2099,301
2099,330
2099,772
2099,860
2099,1020
2099,1220
2099,1256
2099,1361
2099,1973
2099,1989
2099,2018
2099,2033
2099,2037
2099,2045
2099,2074
2099,2079
2099,2102
2099,2107
2099,2133
2099,2134
2099,2137
2099,2556
2099,2577
2099,2801
2099,3304
2099,3377
2099,3484
2099,3525
2099,3579
2099,3583
2099,4519
2099,4524
2099,4613
2099,4636
2099,4653
2099,4691
2099,4855
2099,4856
2099,4875
2099,4883
2099,4957
2099,5228
2099,5767
2099,5787
2099,6159
2099,7082
2099,7084
2099,7563
2099,11984
2099,12276
2099,13084
2099,13125
2099,13245
2099,15744
2102,279
2102,301
2102,461
2102,771
2102,875
2102,1363
2102,1393
2102,1769
2102,1819
2102,1906
2102,1915
2102,2030
2102,2038
2102,2058
2102,2063
2102,2103
2102,2109
2102,2119
2102,2775
2102,2793
2102,3356
2102,3377
2102,3450
2102,3485
2102,3525
2102,3606
2102,3607
2102,4613
2102,4957
2102,5228
2102,5905
2102,7440
2102,7553
2102,7563
2102,11489
2102,11984
2102,13037
2102,16583
2103,301
2103,2038
2103,2102
2103,2775
2103,3377
2103,3450
2103,3496
2103,3525
2103,4613
2103,4957
2103,5626
2103,7440
2103,7553
2103,12871
2104,1607
2104,1819
2104,1860
2104,1906
2104,2538
2104,3304
2104,3484
2104,5228
2104,7830
2104,11092
2104,13037
2107,301
2107,860
2107,1825
2107,2074
2107,2079
2107,3525
2107,3584
2107,4613
2107,4875
2107,4883
2107,5787
2107,5850
2107,7568
2107,11092
2108,2102
2109,61
2109,119
2109,200
2109,304
2109,330
2109,355
2109,461
2109,553
2109,771
2109,772
2109,804
2109,807
2109,860
2109,1333
2109,1343
2109,1345
2109,1393
2109,1485
2109,1492
2109,1708
2109,1711
2109,1769
2109,1869
2109,1887
2109,1901
2109,1902
2109,1935
2109,1973
2109,1999
2109,2001
2109,2030
2109,2089
2109,2102
2109,2287
2109,2520
2109,2554
2109,2556
2109,3122
2109,3228
2109,3450
2109,3484
2109,3485
2109,3568
2109,3579
2109,3584
2109,3606
2109,4152
2109,4160
2109,4499
2109,4848
2109,5232
2109,5530
2109,5733
2109,7084
2109,7682
2109,7830
2109,10973
2109,11874
2109,11984
2109,13037
2109,13136
2109,13151
2109,13165
2109,14447
2109,16717
2115,7469
2116,1223
2116,1333
2116,1801
2116,1906
2116,2133
2116,2775
2116,4875
2116,12239
2119,119
2119,804
2119,1333
2119,1723
2119,1819
2119,1860
2119,1906
2119,1929
2119,1964
2119,2001
2119,2025
2119,2038
2119,2102
2119,2793
2119,3377
2119,3525
2119,3579
2119,3601
2119,3607
2119,4160
2119,4613
2119,4957
2119,5530
2119,5626
2119,5865
2119,6954
2119,7493
2119,7527
2119,7830
2119,11489
2119,12239
2119,12871
2119,13186
2119,13284
2119,14226
2119,16583
2124,62
2124,279
2124,771
2124,804
2124,860
2124,1219
2124,1220
2124,1249
2124,1361
2124,1363
2124,1393
2124,1469
2124,1485
2124,1683
2124,1768
2124,1769
2124,1825
2124,1847
2124,1869
2124,1886
2124,1887
2124,1980
2124,1988
2124,1999
2124,2001
2124,2018
2124,2025
2124,2030
2124,2035
2124,2038
2124,2045
2124,2063
2124,2079
2124,2133
2124,2134
2124,2366
2124,2564
2124,3314
2124,3484
2124,3525
2124,3579
2124,3601
2124,3607
2124,4160
2124,4499
2124,4613
2124,4883
2124,4957
2124,5228
2124,5232
2124,5626
2124,7015
2124,8564
2124,8646
2124,11489
2124,12239
2124,13245
2124,14226
2124,14447
2124,16583
2127,4856
2133,40
2133,61
2133,62
2133,119
2133,279
2133,301
2133,330
2133,772
2133,804
2133,980
2133,1203
2133,1361
2133,1527
2133,1708
2133,1769
2133,1825
2133,1869
2133,1906
2133,1973
2133,1974
2133,2023
2133,2030
2133,2035
2133,2037
2133,2073
2133,2099
2133,2109
2133,2116
2133,2124
2133,2366
2133,2577
2133,3237
2133,3377
2133,3525
2133,3579
2133,4152
2133,4613
2133,4848
2133,4855
2133,4875
2133,4957
2133,5865
2133,7082
2133,7563
2133,8563
2133,11816
2133,11984
2133,14226
2133,14447
2133,15744
2133,16583
2134,279
2134,2538
2134,13136
2135,62
2135,3377
2135,3583
2135,4957
2135,13084
2137,861
2137,1160
2137,1486
2137,1683
2137,1700
2137,1973
2137,2037
2137,2073
2137,2093
2137,2099
2137,2564
2137,2864
2137,3525
2137,3579
2137,4726
2137,4883
2137,5228
2137,5822
2137,5850
2137,8646
2137,9281
2137,11247
2137,11251
2137,12239
2139,330
2139,772
2139,807
2139,1847
2139,2079
2139,2099
2139,3377
2139,4613
2139,4653
2139,4883
2139,5228
2139,5787
2139,7483
2143,1127
2143,1286
2143,1607
2143,2564
2143,3496
2143,3558
2143,9643
2152,1095
2152,5905
2152,7901
2152,10901
2152,14153
2152,16101
2174,1422
2278,355
2278,957
2278,1135
2278,1334
2278,1906
2278,2001
2278,2063
2278,2236
2278,3230
2278,3329
2278,3450
2278,4172
2278,4497
2278,4524
2278,5228
2278,5546
2278,5691
2278,7160
2278,11886
2278,12537
2278,15928
2286,356
2286,756
2286,875
2286,1607
2286,1819
2286,1822
2286,1829
2286,2782
2286,2848
2286,4499
2286,4805
2286,6191
2286,10693
2286,10983
2286,13165
2286,13284
2286,16583
2287,61
2287,62
2287,119
2287,330
2287,355
2287,461
2287,771
2287,804
2287,807
2287,1127
2287,1203
2287,1333
2287,1438
2287,1492
2287,1498
2287,1607
2287,1657
2287,1683
2287,1708
2287,1769
2287,1805
2287,1827
2287,1872
2287,1887
2287,1901
2287,1902
2287,1929
2287,1931
2287,1973
2287,1980
2287,2023
2287,2030
2287,2109
2287,2463
2287,2555
2287,2559
2287,2561
2287,2564
2287,2574
2287,2775
2287,2799
2287,2846
2287,3237
2287,3304
2287,3377
2287,3484
2287,3485
2287,3524
2287,3584
2287,3601
2287,4152
2287,4660
2287,4805
2287,5232
2287,5530
2287,5733
2287,7015
2287,7440
2287,7682
2287,7830
2287,8646
2287,9281
2287,10973
2287,11092
2287,11984
2287,13165
2287,13284
2287,14447
2287,15744
2287,16482
2287,16583
2287,16717
2298,1561
2298,1675
2298,1732
2298,2561
2298,3525
2298,4308
2298,4440
2298,4700
2298,5347
2298,10283
2298,12239
2299,108
2299,461
2299,556
2299,897
2299,901
2299,1107
2299,1260
2299,1675
2299,1732
2299,2321
2299,3186
2299,3225
2299,3640
2299,3912
2299,4068
2299,4181
2299,5031
2299,6003
2299,6251
2299,6343
2299,9370
2299,12731
2299,14572
2299,14828
2299,15238
2299,15422
2316,40
2316,1203
2316,1915
2316,4519
2316,13084
2321,355
2321,553
2321,1107
2321,1223
2321,1260
2321,1393
2321,2298
2321,2299
2321,3802
2321,4125
2321,4580
2321,4583
2321,5059
2321,5225
2321,5685
2321,6065
2321,6102
2321,6321
2321,9281
2321,9855
2321,11660
2321,11670
2321,12731
2321,13769
2355,226
2355,328
2355,404
2355,409
2355,461
2355,897
2355,955
2355,978
2355,979
2355,1014
2355,1036
2355,1203
2355,1260
2355,1393
2355,1437
2355,1498
2355,1675
2355,1732
2355,1828
2355,2000
2355,2366
2355,2479
2355,2561
2355,2696
2355,2758
2355,2812
2355,2825
2355,3863
2355,4125
2355,4139
2355,4152
2355,4574
2355,4890
2355,4899
2355,5002
2355,5128
2355,5228
2355,6003
2355,6321
2355,6343
2355,6492
2355,7802
2355,9281
2355,11656
2355,12239
2355,13365
2366,35
2366,60
2366,356
2366,807
2366,897
2366,1203
2366,1260
2366,1343
2366,1438
2366,1657
2366,1781
2366,1828
2366,2057
2366,2063
2366,2070
2366,2562
2366,2758
2366,3377
2366,3383
2366,3431
2366,3484
2366,3503
2366,3525
2366,3606
2366,3792
2366,3912
2366,4160
2366,4574
2366,4623
2366,4687
2366,4806
2366,5002
2366,5626
2366,6321
2366,6726
2366,7260
2366,7682
2366,9281
2366,10894
2366,10983
2366,11874
2366,14447
2366,16609
2373,1215
2373,1607
2373,2787
2373,3484
2373,5029
2373,5373
2373,5875
2373,7356
2373,9720
2373,9933
2373,11092
2373,14153
2373,14287
2381,328
2381,557
2381,817
2381,957
2381,980
2381,986
2381,1035
2381,1223
2381,1256
2381,1438
2381,2389
2381,2513
2381,2624
2381,2758
2381,2827
2381,3228
2381,3237
2381,3383
2381,3802
2381,4152
2381,4623
2381,4804
2381,4856
2381,4958
2381,5328
2381,5464
2381,6608
2381,6644
2381,6800
2381,7307
2381,7771
2381,11977
2381,12209
2381,12220
2381,12250
2381,12394
2381,12459
2381,12610
2381,13538
2381,13914
2381,13921
2381,15681
2385,438
2385,533
2385,1093
2385,1197
2385,2517
2385,6151
2385,13289
2385,13657
2385,14722
2385,14987
2385,17235
2390,556
2390,842
2390,866
2390,986
2390,1014
2390,1107
2390,1805
2390,2063
2390,2846
2390,2851
2390,3228
2390,3607
2390,3792
2390,4200
2390,4574
2390,4700
2390,5228
2390,5238
2390,6541
2390,6542
2390,6629
2390,6701
2390,8015
2390,11754
2390,13386
2390,15152
2390,15722
2390,15776
2390,16020
2436,1541
2436,1781
2436,2070
2436,2564
2436,3792
2436,4524
2436,5746
2436,10876
2436,16809
2454,2001
2454,16020
2461,276
2461,330
2461,356
2461,455
2461,521
2461,827
2461,1018
2461,1036
2461,1053
2461,1095
2461,1286
2461,1343
2461,1345
2461,1361
2461,1645
2461,1662
2461,1827
2461,2018
2461,2063
2461,2355
2461,2487
2461,2546
2461,2559
2461,2624
2461,2726
2461,2970
2461,3046
2461,3176
2461,3419
2461,3484
2461,3500
2461,3529
2461,3542
2461,3546
2461,3606
2461,3825
2461,3977
2461,4213
2461,4524
2461,4700
2461,5228
2461,5563
2461,5709
2461,6457
2461,6506
2461,7015
2461,7057
2461,7081
2461,7563
2461,7881
2461,10745
2461,10844
2461,10927
2461,10985
2461,11874
2461,12537
2461,15762
2461,17386
2462,1781
2462,16725
2463,771
2463,1145
2463,1257
2463,1492
2463,1627
2463,1860
2463,1872
2463,1887
2463,1901
2463,2030
2463,2109
2463,2287
2463,2561
2463,5733
2463,10973
2463,16583
2475,3525
2475,15164
2478,1782
2478,1824
2478,1860
2478,7563
2479,1203
2479,1393
2479,1422
2479,1437
2479,1492
2479,1723
2479,2355
2479,3450
2479,4856
2479,5228
2479,10317
2479,10343
2479,11092
2479,13136
2479,13186
2491,4745
2491,7563
2505,4875
2505,7469
2510,866
2510,1036
2510,1127
2510,1203
2510,1343
2510,1607
2510,1662
2510,1751
2510,1781
2510,1827
2510,1906
2510,2487
2510,2970
2510,3034
2510,3484
2510,3558
2510,3793
2510,4700
2510,4745
2510,5546
2510,7057
2510,7224
2510,7245
2510,7333
2510,10752
2510,10894
2510,12608
2520,119
2520,409
2520,771
2520,804
2520,807
2520,953
2520,1036
2520,1333
2520,1485
2520,1869
2520,2001
2520,2109
2520,2540
2520,3252
2520,3568
2520,4160
2520,7830
2520,10935
2520,11984
2520,16583
2540,40
2540,61
2540,200
2540,299
2540,330
2540,356
2540,437
2540,804
2540,857
2540,875
2540,953
2540,1127
2540,1203
2540,1260
2540,1343
2540,1361
2540,1422
2540,1438
2540,1455
2540,1522
2540,1541
2540,1769
2540,1781
2540,1819
2540,1825
2540,1829
2540,1887
2540,1929
2540,2001
2540,2030
2540,2038
2540,2109
2540,2287
2540,2520
2540,2556
2540,2559
2540,2577
2540,2775
2540,2793
2540,2858
2540,3046
2540,3252
2540,3304
2540,3450
2540,3484
2540,3524
2540,3525
2540,3568
2540,3584
2540,4805
2540,4856
2540,4948
2540,5002
2540,5228
2540,5232
2540,5546
2540,5905
2540,6570
2540,7015
2540,7270
2540,7440
2540,7682
2540,8646
2540,10894
2540,10896
2540,10983
2540,11984
2540,12239
2540,13037
2540,16583
2540,16823
2541,301
2541,356
2541,1127
2541,1260
2541,1343
2541,2030
2541,2038
2541,2070
2541,3793
2541,4613
2541,4957
2541,7371
2544,1263
2544,4500
2544,8051
2544,9791
2554,804
2554,3304
2554,3601
2554,4542
2555,109
2555,1333
2555,1393
2555,1522
2555,1598
2555,1605
2555,1607
2555,1769
2555,1781
2555,1860
2555,1887
2555,1906
2555,1921
2555,1929
2555,1935
2555,2030
2555,2287
2555,2559
2555,3122
2555,3524
2555,4499
2555,4805
2555,4848
2555,6191
2555,7015
2555,7270
2555,7441
2555,7802
2555,7995
2555,10983
2555,11984
2555,12185
2555,13165
2555,14226
2555,14447
2555,16583
2555,16661
2556,62
2556,119
2556,461
2556,857
2556,953
2556,1019
2556,1075
2556,1333
2556,1361
2556,1438
2556,1683
2556,1769
2556,1781
2556,1782
2556,1805
2556,1819
2556,1825
2556,1847
2556,1860
2556,1887
2556,1906
2556,1915
2556,2035
2556,2109
2556,2540
2556,2559
2556,2561
2556,2564
2556,2793
2556,2795
2556,3252
2556,3304
2556,3496
2556,3503
2556,3568
2556,3579
2556,4160
2556,4524
2556,4613
2556,4672
2556,4691
2556,4855
2556,4957
2556,5228
2556,5546
2556,5875
2556,7015
2556,7084
2556,7440
2556,7568
2556,8646
2556,11092
2556,11489
2556,11816
2556,11984
