uid,iid,rating
3377,13246,5
3377,13590,2
3377,13739,3
3377,13893,3
3377,14207,3
3377,14223,2
3378,1945,5
3378,5514,4
3378,6307,5
3378,7854,4
3379,1945,2
3380,1945,4
3380,2102,4
3380,2252,5
3380,2554,2
3380,6174,1
3380,14482,2
3381,1945,3
3382,11522,5
3383,4115,5
3383,4280,5
3383,4418,4
3383,4421,5
3383,4455,4
3383,6702,5
3383,7550,5
3383,12467,4
3383,13008,4
3386,4503,4
3386,7572,5
3386,8302,5
3388,10251,5
3388,11029,5
3389,4112,5
3389,4137,5
3389,4168,5
3389,4584,5
3389,4595,5
3389,12138,5
3389,12442,5
3389,12691,5
3389,13027,4
3389,13121,5
3389,13189,5
3389,13199,5
3389,13326,4
3389,13400,4
3389,14523,5
3389,15135,5
3389,15296,5
3390,2354,4
3390,4172,5
3390,4192,5
3390,4428,4
3390,8404,3
3390,13019,5
3390,13126,4
3392,4157,4
3392,5498,5
3392,11057,4
3395,6267,5
3395,11081,5
3395,12467,5
3396,10217,4
3396,13231,5
3397,4435,5
3397,10107,4
3397,10690,5
3397,11072,5
3398,10879,5
3398,13202,4
3398,13232,3
3399,6261,4
3401,7164,5
3402,13041,4
3405,1978,5
3406,1978,4
3406,14331,4
3407,1978,5
3408,1978,5
3409,1978,4
3410,1978,4
3410,6888,4
3411,1978,4
3412,1978,5
3412,14559,5
3413,1978,4
3414,1978,5
3415,1978,5
3416,1978,4
3416,2109,5
3416,12682,5
3417,1978,5
3418,1978,4
3419,1978,5
3420,1978,5
3420,4632,5
3421,1978,4
3421,7919,5
3421,10511,5
3421,12138,5
3421,12326,5
3421,12462,5
3421,13110,4
3422,1978,5
3422,13189,2
3423,1978,4
3424,1978,5
3424,4133,5
3424,4523,5
3424,4596,4
3424,15614,4
3426,6672,4
3426,12329,4
3426,12490,4
3428,2252,5
3431,13341,4
3438,12326,5
3439,2101,5
3439,6829,5
3439,13247,2
3439,13347,5
3440,4157,5
3440,4161,5
3440,12105,5
3440,12356,5
3441,1992,4
3442,1992,5
3443,1992,5
3443,2316,5
3444,1992,5
3445,1992,5
3446,1992,4
3447,1992,4
3448,1992,5
3449,1992,5
3450,1992,5
3450,4456,5
3450,4625,4
3450,9208,5
3450,11113,5
3450,11793,5
3451,1992,1
3451,3830,3
3451,6840,5
3451,12975,4
3451,13036,4
3451,13412,1
3452,1992,4
3452,1993,3
3453,1993,4
3454,1993,3
3455,1993,5
3456,1993,4
3457,7493,4
3457,13381,5
3459,2609,3
3459,6471,4
3459,6864,4
3459,8404,4
3459,8716,5
3459,8917,2
3459,8974,5
3459,13118,5
3459,13485,3
3460,8920,5
3465,4137,4
3465,6852,2
3465,14435,4
3466,9176,5
3467,7577,5
3467,12462,5
3473,11691,5
3479,2022,4
3479,11053,5
3480,2022,5
3480,2875,4
3480,11782,5
3481,2022,5
3483,8233,5
3484,4131,5
3484,4198,5
3484,4510,3
3484,4517,5
3484,4524,5
3484,6694,5
3484,8240,5
3484,11384,5
3485,4456,5
3485,4588,5
3485,4716,5
3485,10602,5
3485,10690,5
3485,11128,5
3485,13427,5
3487,7521,5
3487,8705,4
3487,9071,1
3487,10237,5
3487,12326,5
3489,2030,5
3489,2056,3
3490,2030,4
3491,2030,5
3491,2102,3
3492,2030,5
3492,7070,4
3492,7950,5
3492,11939,5
3492,13640,4
3492,13698,4
3494,2041,5
3495,6858,5
3495,6885,5
3496,12691,5
3496,12981,5
3496,13027,5
3496,13121,5
3496,13163,3
3496,13199,5
3496,13360,5
3497,2792,4
3497,6178,4
3497,10334,5
3497,13590,5
3497,13723,3
3499,2290,4
3499,4292,5
3499,7910,2
3499,10133,5
3500,2733,4
3500,3163,5
3500,3744,5
3500,4467,4
3500,4613,4
3500,4625,4
3500,6864,4
3500,7864,4
3500,8643,5
3500,8872,4
3500,8905,4
3500,8920,4
3500,8997,3
3500,12268,4
3500,12504,4
3500,13129,4
3500,13481,3
3502,2041,5
3503,2041,5
3503,3059,4
3503,4167,4
3504,2041,5
3507,3173,5
3507,4584,4
3507,6600,4
3507,6858,5
3507,6861,5
3507,7081,4
3507,7675,5
3507,8716,4
3507,10205,4
3507,11166,5
3507,11354,4
3507,11423,5
3507,11431,5
3507,11932,5
3507,12252,4
3507,12294,3
3507,12340,4
3507,12462,4
3507,13098,4
3507,13143,4
3507,13234,4
3507,13335,4
3507,13364,4
3511,2056,4
3511,7901,3
3511,13339,5
3511,15128,3
3512,2056,4
3512,3168,5
3512,4320,4
3512,8637,5
3513,2056,5
3514,2056,4
3523,7128,3
3523,9375,4
3523,9772,5
3524,2733,5
3524,6929,1
3524,9264,5
3524,11421,3
3524,11470,5
3524,11660,5
3524,13517,4
3525,2304,5
3525,3154,5
3525,7434,5
3525,7631,5
3525,10131,5
3525,11939,5
3525,12439,4
3525,13250,4
3525,14334,4
3525,14391,4
3525,14461,5
3525,14500,3
3525,14635,5
3525,14764,5
3529,2078,5
3529,8404,5
3529,8536,5
3529,12390,5
3529,13312,5
3529,13461,5
3530,2078,5
3531,2078,5
3531,6958,5
3533,4002,5
3533,4283,4
3533,11174,5
3533,11586,5
3536,12103,5
3540,4167,4
3541,6921,5
3542,8652,4
3542,12467,4
3543,2100,4
3544,2100,4
3544,10136,5
3544,10144,5
3544,10160,5
3544,10230,5
3544,10815,5
3544,11105,4
3544,11107,5
3544,11256,5
3544,11257,5
3544,11691,5
3545,2100,5
3546,2100,5
3547,2100,5
3547,3280,4
3547,8704,5
3547,8976,5
3548,2101,4
3549,2101,4
3549,12676,5
3550,2101,3
3551,2102,3
3551,13045,5
3552,2102,4
3554,3197,5
3554,4226,4
3554,4428,5
3554,14363,4
3555,4187,5
3555,4446,5
3555,12297,5
3555,12316,4
3557,2109,5
3558,2109,5
3559,2109,4
3560,2109,5
3561,2109,5
3562,2109,5
3563,5729,5
3563,10251,5
3563,11082,5
3563,11320,5
3568,3415,4
3568,11076,5
3568,11618,5
3568,12227,4
3570,3849,5
3574,10296,5
3575,4186,5
3575,7740,5
3575,12252,2
3575,12405,1
3575,12462,5
3575,12507,5
3575,13121,5
3575,13190,5
3578,11496,3
3579,9861,5
3583,4502,4
3583,6762,3
3583,7345,4
3583,7347,3
3583,7353,3
3583,10019,4
3584,7730,4
3584,7870,5
3584,8080,4
3584,8233,4
3584,9153,5
3584,9218,4
3588,4812,5
3588,12385,5
3588,13517,3
3588,13698,5
3591,4428,2
3591,11253,5
3591,11256,5
3591,11257,4
3599,6940,2
3599,6946,4
3599,9131,4
3599,13581,4
3601,7738,5
3601,8493,3
3606,4706,3
3606,9241,3
3606,9264,4
3606,9285,5
3606,9293,4
3606,10143,5
3606,13643,3
3607,4162,5
3607,4163,3
3607,4612,4
3607,4735,5
3607,8843,5
3607,9994,4
3607,11959,5
3607,12108,5
3607,14067,4
3608,2213,5
3608,6016,5
3608,6058,5
3608,11920,4
3609,2213,5
3610,2213,5
3610,7578,3
3610,13199,5
3611,2213,5
3611,6358,4
3611,14396,5
3612,2213,4
3612,6179,4
3612,7423,4
3612,7487,3
3612,7572,4
3612,12044,3
3612,14397,2
3613,2213,4
3614,2213,4
3614,4130,5
3614,6171,4
3614,7438,5
3614,7572,5
3614,7578,4
3614,7584,5
3614,7614,5
3614,8637,4
3614,14396,4
3615,2213,3
3615,4129,4
3615,6067,4
3615,6109,3
3615,6358,4
3615,6658,3
3615,7423,4
3615,7508,4
3615,11991,3
3615,12105,4
3615,12437,3
3616,2213,4
3616,2252,4
3616,4130,4
3616,6119,4
3616,7372,4
3616,7438,4
3616,7442,4
3616,7578,4
3616,7584,4
3616,7584,4
3616,7614,4
3616,7628,4
3616,8637,4
3616,11963,5
3616,11995,4
3616,12088,3
3616,14326,3
3616,14396,4
3616,14399,4
3617,2213,4
3617,7559,5
3618,2213,5
3618,2271,4
3618,3165,5
3618,3182,5
3618,4112,5
3618,4156,4
3618,4159,5
3618,4592,4
3618,6098,4
3618,6107,5
3618,11922,4
3618,11923,5
3618,11986,3
3618,12018,5
3618,12033,4
3618,12104,4
3618,12338,3
3618,12959,5
3619,2213,5
3620,2213,5
3620,6700,4
3621,2213,4
3621,2218,5
3621,6057,4
3621,6283,3
3622,2213,5
3623,2213,5
3623,2297,4
3623,6701,5
3623,8586,4
3623,12282,1
3623,14501,5
3624,2213,5
3625,2213,5
3625,7949,4
3625,12326,4
3626,2213,5
3626,2317,5
3626,7674,4
3626,12329,5
3627,2213,3
3627,6154,5
3628,2213,5
3628,6897,4
3628,12975,5
3629,2213,5
3629,11423,5
3630,2213,3
3631,2214,2
3631,6067,4
3631,6068,4
3631,6119,5
3631,6565,2
3631,14325,5
3632,2216,3
3632,2217,5
3632,6119,5
3632,6728,5
3632,7372,5
3632,7572,5
3632,12034,4
3632,12041,5
3632,13199,5
3632,14325,4
3632,14428,5
3632,14436,4
3633,2216,5
3633,2247,5
3633,2256,5
3633,2263,4
3633,2267,2
3633,6129,5
3633,6196,4
3633,7372,4
3633,7628,4
3633,7703,4
3633,7711,5
3633,10127,2
3633,11978,2
3633,11996,4
3633,12034,5
3633,12133,4
3633,12237,5
3633,13054,5
3633,14315,3
3633,14355,3
3633,14371,5
3633,14398,5
3633,14416,5
3633,14444,5
3634,2216,2
3634,2300,4
3634,6375,2
3634,6605,3
3634,12716,5
3635,2217,5
3636,2217,5
3637,2217,4
3637,3163,5
3637,6363,4
3638,2217,5
3638,14326,3
3639,2217,4
3639,6166,5
3640,2217,5
3640,6039,5
3640,6058,5
3640,6107,5
3640,6137,5
3640,7381,4
3640,8327,3
3640,11925,5
3640,12016,4
3640,12102,5
3640,13199,5
3640,14326,3
3641,2217,5
3641,2227,3
3641,6068,4
3641,6119,5
3641,6196,4
3641,6363,5
3642,2217,4
3642,6068,3
3642,7578,3
3642,8302,5
3642,12105,5
3643,2217,4
3643,6174,5
3643,7372,5
3643,7628,2
3643,12015,5
3643,12139,2
3644,2217,5
3644,12134,5
3644,14416,5
3645,2217,4
3645,12088,4
3645,13181,5
3646,2217,5
3646,7508,4
3646,12975,4
3647,2217,5
3647,14429,4
3647,14436,3
3648,2217,5
3648,2234,5
3649,2217,5
3650,2217,5
3650,6110,5
3650,6246,4
3650,12034,5
3651,2217,5
3652,2217,5
3652,4142,5
3652,7577,5
3652,11932,5
3652,11998,3
3652,12016,5
3652,12101,4
3652,12102,5
3652,12403,5
3652,13042,4
3652,14433,5
3653,2217,5
3653,6243,4
3653,6265,5
3653,7332,5
3654,2217,5
3654,6166,5
3655,2217,5
3655,6261,4
3655,6265,5
3655,6314,5
3655,6322,4
3655,6323,5
3655,7893,4
3655,8536,4
3655,8907,5
3655,15045,3
3656,2217,5
3656,2229,5
3656,3231,5
3656,4101,4
3656,4182,4
3656,4187,4
3656,7578,5
3656,7819,5
3656,11649,5
3656,11960,4
3657,2217,5
3658,2217,5
3658,14888,4
3659,2217,4
3660,2217,5
3660,12462,5
3661,2217,5
3661,3163,5
3661,7841,5
3662,2217,5
3663,2217,5
3663,13181,4
3664,2218,3
3664,2229,5
3664,6032,4
3664,6068,2
3664,6107,5
3664,6119,4
3664,6152,5
3664,7378,4
3664,7557,5
3664,11927,3
3664,12088,5
3664,12105,3
3664,14326,1
3664,14416,4
3665,2218,5
3666,2218,5
3667,2218,5
3667,6152,5
3667,7423,5
3667,7632,5
3667,7661,5
3667,12088,4
3667,12975,3
3667,14434,1
3668,2218,5
3668,7572,5
3669,2218,5
3670,2218,5
3670,2251,5
3670,6119,5
3670,6141,5
3670,6196,5
3670,7423,5
3670,12105,5
3671,2218,5
3672,2218,5
3672,2229,5
3672,2297,3
3672,2311,3
3672,2312,4
3672,2345,5
3672,3242,5
3672,3242,5
3672,6112,5
3672,7435,3
3672,7458,3
3672,7506,5
3672,7796,5
3672,7798,3
3672,7819,5
3672,7822,5
3672,7833,5
3672,8102,2
3672,11987,3
3672,12005,4
3672,12235,4
3672,12240,3
3672,12291,4
3672,12360,5
3672,12361,5
3672,12369,4
3672,12383,5
3672,12439,5
3673,2218,5
3674,2218,5
3674,2227,5
3674,2311,3
3674,6219,3
3674,6245,4
3674,6267,5
3674,6271,3
3674,7541,4
3674,7548,4
3674,7578,3
3674,7597,4
3674,12361,3
3674,14326,5
3674,14352,5
3674,14465,1
3674,14466,2
3674,14482,3
3675,2218,5
3675,6328,4
3675,7950,3
3676,2218,5
3676,9079,5
3676,11195,5
3676,13025,5
3676,13280,5
3677,2218,5
3678,2218,5
3678,7493,5
3679,2219,5
3679,6016,4
3679,6027,4
3679,6068,4
3679,6160,5
3679,7584,5
3679,14326,5
3679,14399,4
3680,2219,4
3680,11920,5
3681,2219,2
3681,2252,5
3682,2219,5
3683,2219,4
3683,7386,5
3683,7388,5
3683,7661,5
3683,8733,5
3683,11960,5
3684,2219,4
3684,2252,5
3685,2219,5
3686,2219,5
3687,2219,5
3687,6262,4
3687,14352,4
3687,14501,4
3688,2219,5
3688,2266,5
3688,3152,5
3688,8872,5
3689,2219,5
3689,2260,2
3689,3152,5
3689,4112,5
3689,4118,5
3689,6038,5
3689,6044,5
3689,6045,5
3689,7370,4
3689,7893,5
3690,2219,4
3691,2219,4
3692,2219,4
3692,6107,5
3693,2219,5
3693,7560,5
3694,2219,4
3695,2219,5
3695,11915,5
3695,11987,5
3695,12088,3
3696,2219,5
3696,12088,5
3696,12105,5
3697,2221,5
3697,2224,4
3697,8241,5
3698,10523,5
3699,2221,3
3699,7541,5
3699,7541,5
3700,2221,4
3700,7680,5
3700,11912,5
3701,2221,5
3701,6067,5
3701,6068,2
3701,6194,4
3701,6196,1
3701,7628,2
3701,8302,5
3701,11938,5
3702,2222,5
3702,6137,5
3702,7815,5
3702,14501,4
3703,2222,5
3703,2230,5
3703,4148,1
3703,7611,5
3703,8468,5
3704,2222,5
3704,8560,5
3705,2222,5
3705,7661,5
3705,11089,5
3705,13056,5
3705,14398,5
3706,2222,5
3707,2222,5
3707,7070,2
3707,7611,4
3707,10507,4
3708,2222,5
3708,7393,5
3709,2224,5
3709,3215,5
3709,5034,5
3709,6168,5
3709,6266,5
3709,7393,5
3709,7534,5
3709,7611,5
3709,7628,5
3709,11900,4
3709,13175,5
3710,2224,5
3710,6701,4
3710,7492,5
3710,7740,3
3710,7815,4
3710,7864,4
3710,12033,5
3710,13381,5
3711,2225,5
3712,2225,1
3713,2225,2
3713,7389,5
3714,2225,1
3714,6068,1
3714,7404,2
3714,11921,1
3714,12136,1
3714,14429,2
3715,2225,4
3715,2267,4
3715,6044,4
3715,6047,5
3715,6152,5
3715,7008,5
3715,7404,4
3715,11894,5
3716,2225,1
3716,2271,1
3716,7726,4
3716,12088,4
3716,13181,4
3717,2225,5
3717,8733,5
3718,2225,5
3719,2226,4
3719,6032,3
3719,6068,4
3719,6119,5
3719,7378,2
3719,12088,5
3719,12134,5
3720,2226,3
3720,6032,2
3720,6196,2
3720,7423,5
3720,11984,4
3720,12021,5
3720,12102,5
3720,13199,5
3720,14436,4
3721,2227,3
3721,2270,4
3721,4157,5
3721,6016,3
3721,6032,4
3721,6099,3
3721,6101,1
3721,7405,4
3721,12123,4
3721,12170,1
3721,12275,1
3721,13181,2
3722,2227,4
3722,6032,2
3722,6196,4
3722,14434,3
3723,2227,5
3724,2227,1
3724,2252,5
3724,7589,4
3724,12088,3
3725,2227,4
3725,2267,3
3725,4161,3
3725,6241,5
3725,7378,2
3725,7481,3
3725,7699,2
3725,8727,4
3725,12009,1
3725,12231,1
3725,14326,1
3725,14465,4
3726,2227,4
3726,2267,3
3726,6152,5
3726,7508,4
3726,7589,1
3726,8210,3
3726,12078,3
3726,13181,2
3727,2227,2
3727,6016,3
3727,6119,5
3728,2227,4
3728,7584,5
3728,7816,1
3729,2227,1
3729,2267,4
3729,5046,3
3729,6174,4
3729,6447,4
3729,7632,4
3729,12134,4
3729,14428,2
3730,2227,2
3730,12107,4
3731,2227,2
3731,6068,5
3731,11976,5
3731,11978,5
3731,12089,5
3731,12100,5
3731,12138,5
3731,12139,4
3731,12162,5
3732,2227,3
3732,6119,5
3732,6196,4
3732,7434,4
3732,7484,4
3732,11984,5
3732,11986,3
3732,12041,5
3732,12100,4
3732,12139,4
3732,14397,2
3732,14428,5
3733,2227,5
3733,7584,5
3733,14326,4
3734,2227,5
3734,6147,4
3734,7584,4
3734,11984,3
3734,14428,4
3735,2227,3
3735,6151,5
3735,6152,5
3735,7487,4
3735,7554,2
3735,7559,5
3735,7572,5
3735,7628,2
3735,12098,5
3735,12101,3
3735,14406,3
3736,2227,5
3737,2227,2
3738,2227,4
3738,2246,1
3738,7449,5
3738,7624,2
3739,2227,1
3739,4128,5
3739,11915,1
3740,2227,4
3740,6196,3
3741,2227,4
3741,2267,4
3741,2271,4
3741,2278,4
3741,6068,5
3741,6119,5
3741,7666,5
3741,12105,5
3741,14427,4
3741,14428,5
3741,14429,4
3742,2227,5
3742,4128,5
3742,7447,5
3743,2227,4
3743,4137,5
3743,4149,3
3743,6047,5
3743,6119,5
3743,7481,4
3743,11939,3
3743,12105,5
3744,2227,4
3744,3152,5
3744,4129,3
3744,4142,5
3744,6123,3
3744,11931,2
3744,11984,2
3744,12057,5
3745,2227,4
3746,2227,5
3746,4167,5
3746,5038,1
3746,6141,1
3746,7506,2
3746,8210,5
3746,10296,4
3746,11321,2
3746,11921,3
3746,11984,5
3746,12139,1
3746,12170,3
3746,12516,5
3746,12975,4
3746,13199,5
3746,14374,1
3747,2227,5
3748,2227,4
3748,2267,3
3748,2271,2
3748,4156,2
3748,5046,5
3748,6204,2
3748,7481,2
3748,7508,3
3748,7513,4
3748,7628,4
3748,7651,2
3748,7666,3
3748,8210,4
3748,11986,3
3748,12078,2
3748,12139,2
3748,12975,3
3749,2227,4
3750,2227,5
3750,6097,5
3750,7584,5
3750,11973,5
3750,14397,3
3751,2227,2
3751,6119,5
3751,12516,5
3752,2227,5
3752,3167,5
3752,6120,4
3752,6196,4
3752,11982,4
3753,2227,4
3753,12078,4
3754,2227,4
3755,2227,4
3755,2227,4
3755,11986,5
3755,12078,4
3755,12098,5
3755,12231,3
3755,12231,3
3755,12975,5
3755,14311,5
3756,2227,3
3756,7506,3
3756,7628,5
3757,2227,2
3757,12021,5
3757,12025,5
3758,2227,4
3758,6129,5
3758,6196,4
3758,7423,5
3758,12064,5
3759,2227,3
3759,4102,2
3759,6174,4
3760,2227,2
3760,6174,5
3761,2227,4
3761,2267,5
3761,6044,4
3761,6184,1
3761,7628,3
3761,12139,3
3761,13381,5
3761,14399,5
3762,2227,5
3762,2375,5
3762,6047,5
3763,2227,5
3763,6212,3
3763,12193,3
3763,14430,3
3763,14435,2
3764,2227,4
3764,2252,4
3764,2267,4
3764,6196,4
3764,6447,4
3764,14397,4
3765,2227,3
3765,5046,5
3765,6032,4
3765,6090,4
3765,6119,5
3765,6120,5
3765,6159,5
3765,7623,3
3765,14428,4
3766,2227,4
3766,5046,5
3766,6159,5
3766,6166,5
3766,7388,5
3766,7633,4
3766,12016,4
3767,2227,2
3767,5046,5
3767,6027,3
3767,6129,4
3767,6174,5
3767,6220,4
3767,7639,5
3767,11984,3
3767,12007,5
3767,12015,4
3767,13120,5
3768,2227,2
3768,4142,5
3768,6174,4
3768,6653,5
3768,7487,5
3768,7501,4
3768,7577,3
3768,7623,4
3768,12078,5
3768,12256,5
3768,13199,4
3768,14374,3
3768,14428,4
3768,14450,3
3769,2227,5
3770,2227,3
3770,3173,5
3770,4131,5
3771,2227,3
3771,2267,5
3771,5046,4
3771,7423,5
3771,11984,5
3771,14434,1
3772,2227,3
3772,4157,5
3772,4649,4
3772,6196,5
3772,13120,5
3773,2227,5
3773,5046,5
3774,2227,2
3774,2229,5
3774,6212,3
3774,7584,5
3775,2227,4
3776,2227,4
3776,6088,4
3776,7379,3
3776,7585,4
3776,11995,3
3777,2227,3
3777,6090,5
3777,8210,5
3777,11321,5
3777,12078,5
3777,12098,5
3778,2227,1
3778,6447,4
3779,2227,2
3779,2252,5
3779,5046,5
3779,6658,3
3779,12101,4
3779,12162,4
3779,14325,5
3780,2227,4
3780,2256,5
3780,6068,2
3780,6196,1
3780,6658,3
3780,12975,4
3781,2227,5
3781,6241,3
3781,10296,5
3781,10296,5
3781,11960,5
3782,2227,5
3782,6119,5
3782,6212,2
3782,6672,1
3782,7487,4
3783,2227,2
3783,12101,5
3784,2227,5
3784,4167,5
3785,2227,5
3785,6806,5
3786,2227,5
3786,4168,3
3786,4186,4
3786,6250,4
3786,6266,4
3786,7815,5
3786,7893,4
3786,10179,5
3786,10186,5
3786,10206,5
3786,11991,5
3786,12315,5
3786,12323,3
3786,12339,3
3786,12340,4
3787,2227,4
3789,2229,5
3789,14311,5
3789,14365,2
3789,14366,5
3789,14384,5
3790,2229,5
3790,5046,5
3790,6196,2
3790,7448,3
3790,8210,3
3790,12107,4
3790,14416,2
3791,2229,5
3791,2246,5
3791,2310,4
3791,14530,5
3792,2229,5
3792,4103,5
3792,4186,5
3792,12021,5
3792,13164,4
3792,13698,5
3793,2229,4
3793,2272,5
3793,2571,3
3793,3163,5
3793,5083,4
3793,5514,5
3793,6861,5
3793,6888,4
3793,7407,4
3793,7458,5
3793,7555,5
3793,7582,5
3793,7744,1
3793,7884,3
3793,8102,4
3793,8921,4
3793,8980,5
3793,9019,5
3793,12101,4
3793,12155,5
3793,12313,4
3793,12515,4
3793,12785,4
3793,13120,4
3793,15192,5
3794,2229,5
3795,2229,5
3795,2252,5
3795,2253,4
3795,2262,3
3795,2375,4
3795,3154,5
3795,3168,5
3795,3744,4
3795,4127,5
3795,4560,4
3795,4641,4
3795,6049,2
3795,6103,4
3795,6152,5
3795,6565,5
3795,7370,3
3795,7422,5
3795,7584,5
3795,8302,4
3795,8662,4
3795,8664,5
3795,11299,4
3795,11895,3
3795,11920,4
3795,11922,3
3795,11924,4
3795,11971,4
3795,11973,5
3795,11976,4
3795,11987,4
3795,12008,5
3795,12010,4
3795,12015,5
3795,12057,4
3795,12076,5
3795,12516,4
3795,12682,2
3795,12983,5
3795,14308,3
3795,14326,1
3795,14423,4
3796,2229,5
3797,2230,1
3797,2243,1
3797,3170,5
3797,3171,5
3797,3177,3
3797,4101,4
3797,4115,4
3797,4117,4
3797,4130,4
3797,4137,5
3797,4379,3
3797,4641,4
3797,4649,5
3797,6049,4
3797,6159,5
3797,6653,4
3797,7487,4
3797,7584,5
3797,7620,4
3797,10102,5
3797,11649,1
3797,11915,4
3797,11919,5
3797,11920,5
3797,11987,4
3797,12015,5
3797,12060,4
3797,12105,4
3797,12959,4
3797,13199,5
3797,14326,4
3798,2230,4
3799,2230,5
3799,14371,4
3800,2230,4
3801,2230,4
3801,7805,5
3802,2234,4
3802,2276,3
3802,2342,3
3802,2349,5
3802,4157,5
3802,4167,2
3802,4186,4
3802,4207,4
3802,5099,4
3802,6110,4
3802,6125,3
3802,7473,4
3802,7506,4
3802,7521,3
3802,7575,3
3802,7589,3
3802,7624,5
3802,7651,3
3802,7655,4
3802,7661,4
3802,7847,5
3802,7852,3
3802,8586,4
3802,10182,3
3802,11938,5
3802,12033,5
3802,12034,5
3802,12098,5
3802,12130,5
3802,12182,5
3802,12454,4
3802,13121,5
3802,13164,5
3802,13181,5
3802,14326,4
3802,14428,4
3802,14432,1
3802,14448,2
3802,14505,3
3802,14506,5
3803,2655,1
3803,4467,5
3803,7590,4
3803,10611,3
3803,11602,5
3803,11653,4
3803,15069,4
3804,2233,5
3805,2234,5
3805,2375,4
3805,4137,5
3805,6068,4
3805,11918,4
3805,12105,5
3806,2234,4
3806,14384,1
3807,2234,5
3807,3173,5
3807,14447,5
3808,2234,4
3808,10180,5
3809,2234,4
3810,2235,5
3810,11932,5
3811,2235,4
3811,6365,5
3811,7438,5
3811,7617,4
3811,11960,5
3811,12918,5
3811,14326,5
3811,14329,5
3811,14400,5
3811,14402,4
3811,14428,4
3811,14434,5
3812,2236,4
3812,6700,5
3813,2236,4
3814,2238,4
3814,2251,5
3814,2280,5
3814,3182,5
3814,4108,5
3814,4151,4
3814,4180,4
3814,10313,5
3814,11998,5
3814,12016,5
3814,12100,5
3814,14326,2
3814,14381,5
3815,2239,3
3816,2241,4
3817,2241,3
3817,6125,5
3817,12403,4
3818,2241,4
3819,2241,4
3820,2241,5
3820,2270,5
3821,2241,4
3821,6159,5
3821,6160,5
3821,6161,4
3821,7584,5
3821,7644,5
3821,12098,4
3821,13199,5
3822,2241,3
3823,2241,5
3823,4467,4
3824,2241,5
3824,8974,5
3825,2242,5
3825,2267,3
3825,2300,5
3825,5038,5
3825,6119,5
3825,6122,4
3825,6617,4
3825,7513,4
3825,7628,3
3825,7701,4
3825,11924,5
3825,11986,5
3825,12133,4
3825,12182,5
3825,12417,4
3826,2242,5
3826,6161,5
3826,7508,3
3826,7558,5
3826,7628,4
3826,7680,4
3826,8240,5
3826,8637,4
3826,14334,5
3826,14429,4
3826,14436,5
3827,2242,5
3827,7626,4
3827,8920,3
3827,14488,4
3827,14506,4
3828,2242,5
3829,2243,3
3829,2243,3
3829,6068,1
3829,6068,1
3829,12025,2
3829,13199,4
3830,2243,4
3830,6032,4
3830,7584,4
3830,11920,4
3831,2243,2
3832,2243,5
3832,2253,5
3832,6119,5
3832,7423,5
3832,7442,5
3832,7682,5
3832,7713,5
3832,12102,5
3832,14366,5
3832,14396,5
3832,14397,1
3832,14435,5
3832,14450,3
3833,2243,4
3833,2260,3
3833,2276,4
3833,4137,5
3833,4167,5
3833,4292,5
3833,5043,5
3833,6016,4
3833,6038,5
3833,6261,5
3833,6265,5
3833,6358,4
3833,6365,5
3833,6565,4
3833,6613,1
3833,6616,4
3833,7546,5
3833,7584,4
3833,7802,3
3833,10125,5
3833,12098,2
3833,12101,4
3833,12136,3
3833,12265,4
3833,12918,4
3833,12975,5
3833,13199,5
3833,14323,5
3833,14326,5
3833,14384,3
3833,14391,4
3833,14396,4
3833,14399,3
3833,14405,4
3833,14406,4
3833,14436,3
3833,14453,1
3833,14505,4
3833,14506,5
3834,2243,4
3834,7585,5
3834,8358,5
3834,8664,5
3834,11649,4
3834,11919,5
3834,12009,1
3834,12015,5
3834,12162,4
3834,13199,5
3834,14326,5
3834,14396,4
3834,14427,4
3834,14429,5
3834,14434,4
3835,2244,2
3835,2254,5
3835,7483,5
3835,7537,5
3835,7617,4
3835,7745,3
3835,8935,5
3835,10110,4
3835,11575,5
3835,11957,4
3835,12019,5
3835,12025,4
3835,12074,5
3835,12080,4
3835,12081,5
3835,12089,4
3835,12096,2
3835,12123,5
3835,12129,3
3835,12149,4
3835,12368,5
3835,14435,2
3836,2244,5
3836,2670,4
3836,6649,3
3836,6905,4
3836,7105,4
3836,7521,4
3836,7770,5
3836,8744,5
3836,9114,5
3836,11468,5
3836,11659,4
3836,12490,5
3836,13199,5
3836,13519,1
3836,13528,5
3836,13531,3
3836,13560,2
3836,13610,4
3836,13630,4
3836,13656,2
3837,2246,5
3837,7584,5
3838,2246,3
3839,2246,3
3840,2246,5
3840,2262,5
3840,4140,5
3840,6119,5
3840,6120,4
3840,6166,5
3840,6196,2
3840,7372,5
3840,7567,4
3840,7572,5
3840,7584,5
3840,7589,4
3840,7628,4
3840,8302,5
3840,14399,4
3840,14428,5
3841,2246,3
3841,6141,5
3842,2246,5
3842,6174,5
3843,2246,5
3843,2277,4
3843,6107,5
3843,6166,2
3843,7378,2
3843,7776,4
3843,8102,4
3843,12975,5
3843,13120,5
3844,2246,4
3844,7423,5
3844,10204,1
3845,2246,5
3845,2299,5
3845,6865,4
3845,7438,5
3845,8720,5
3845,10176,5
3846,2246,4
3847,2246,5
3848,2246,5
3848,12101,5
3848,14396,4
3848,14436,3
3849,2247,3
3849,7372,5
3850,2247,5
3850,6186,5
3851,2249,5
3852,2249,3
3852,4137,4
3852,6161,3
3852,6447,2
